JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2455436.38058,15.056,0.028,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.509,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.38131,15.070,0.026,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.492,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.38204,15.081,0.028,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.508,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.38275,15.035,0.028,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.513,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.38348,15.055,0.025,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.509,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.38420,15.027,0.025,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.508,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.38493,15.101,0.027,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.521,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.38566,15.051,0.023,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.503,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.38638,15.065,0.023,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.507,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.38711,15.059,0.034,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.500,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.38902,15.037,0.020,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.523,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.38973,15.040,0.023,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.512,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.39046,15.034,0.022,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.521,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.39118,15.051,0.020,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.522,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.39191,15.063,0.021,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.506,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.39264,15.028,0.024,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.523,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.39336,15.002,0.029,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.524,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.39409,15.045,0.025,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.514,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.39481,15.085,0.027,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.514,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.39553,15.052,0.025,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.503,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.39626,15.074,0.024,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.524,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.39699,15.059,0.027,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.536,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.39771,15.054,0.027,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.534,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.39844,15.054,0.025,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.522,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.39916,15.049,0.024,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.530,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.39988,14.999,0.027,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.520,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.40061,15.053,0.034,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.526,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.40133,15.014,0.024,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.517,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.40206,15.096,0.027,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.533,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.40279,15.083,0.030,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.505,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.40351,15.016,0.023,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.517,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.40424,15.041,0.019,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.526,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.40497,15.013,0.024,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.527,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.40568,15.079,0.023,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.527,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.40641,15.052,0.024,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.538,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.40714,15.067,0.028,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.521,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.40786,15.069,0.032,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.526,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.40859,15.052,0.030,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.522,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.40931,15.062,0.025,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.520,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.41003,15.090,0.025,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.508,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.41076,15.051,0.024,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.527,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.41148,14.996,0.026,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.515,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.41221,14.992,0.023,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.520,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.41294,15.012,0.025,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.512,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.41366,15.070,0.026,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.505,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.41439,15.005,0.027,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.517,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.41510,15.076,0.027,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.521,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.41583,15.019,0.027,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.523,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.41656,15.072,0.024,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.519,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.41728,15.075,0.021,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.509,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.41801,15.096,0.027,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.524,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.41874,15.076,0.023,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.522,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.41946,15.020,0.023,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.500,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.42019,15.040,0.024,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.502,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.42091,15.050,0.025,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.521,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.42163,15.054,0.026,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.510,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.42236,15.024,0.020,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.514,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.42309,15.022,0.022,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.502,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.42381,15.133,0.020,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.487,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.42454,15.047,0.023,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.516,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.42527,15.021,0.021,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.502,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.42598,15.068,0.024,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.506,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.42671,15.003,0.023,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.504,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.42744,15.031,0.019,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.503,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.42816,15.068,0.024,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.507,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.42889,15.068,0.029,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.487,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.42961,14.987,0.026,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.495,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.43034,15.039,0.023,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.509,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.43106,15.020,0.027,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.489,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.43178,15.019,0.020,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.515,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.43251,14.995,0.022,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.491,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.43324,15.060,0.020,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.503,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.43396,15.036,0.026,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.521,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.43469,15.009,0.022,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.510,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.43542,15.068,0.024,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.517,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.43613,15.078,0.023,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.501,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.43686,15.124,0.027,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.516,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.43759,15.030,0.027,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.500,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.43831,15.014,0.024,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.489,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.43904,14.994,0.035,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.497,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.43977,15.045,0.022,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.496,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.44049,15.016,0.020,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.518,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.44122,15.006,0.025,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.481,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.44194,15.051,0.027,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.507,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.44266,15.064,0.029,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.502,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.44339,15.063,0.023,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.510,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.44411,15.073,0.021,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.508,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.44484,15.013,0.023,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.485,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.44557,15.087,0.025,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.520,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.44628,15.092,0.022,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.496,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.44701,15.092,0.025,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.501,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.44774,15.043,0.023,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.503,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.44847,15.012,0.023,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.487,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.44919,15.088,0.021,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.498,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.44992,15.079,0.023,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.503,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.45065,15.009,0.022,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.498,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.45137,15.088,0.026,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.509,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.45209,14.994,0.023,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.525,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.45282,15.052,0.024,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.491,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.45354,15.037,0.022,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.502,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.45427,15.077,0.021,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.511,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.45499,15.072,0.022,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.489,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.45572,15.028,0.019,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.503,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.45645,15.107,0.028,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.512,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.45716,15.083,0.023,,V,PXR,,ENSEMBLE,CMC14 205149.2+44033,GUIDE8 + CMC14,,0,,Z,,13.510,,VSX J205126.1+440523,BAA-VSS,STD,,,,
2455436.540162,14.026,0.010,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.149,Z,8.944,13.103,,VSX J205126.1+440523,AAVSO,STD,,,,
2455436.54081,14.025,0.010,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.148,Z,8.949,13.105,,VSX J205126.1+440523,AAVSO,STD,,,,
2455436.54147,14.033,0.010,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.146,Z,8.945,13.107,,VSX J205126.1+440523,AAVSO,STD,,,,
2455436.542118,14.050,0.011,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.144,Z,8.946,13.081,,VSX J205126.1+440523,AAVSO,STD,,,,
2455436.542789,14.037,0.010,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.142,Z,8.937,13.057,,VSX J205126.1+440523,AAVSO,STD,,,,
2455436.543426,14.002,0.010,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.140,Z,8.950,13.053,,VSX J205126.1+440523,AAVSO,STD,,,,
2455436.544086,14.002,0.010,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.138,Z,8.944,13.092,,VSX J205126.1+440523,AAVSO,STD,,,,
2455436.544734,13.997,0.010,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.136,Z,8.930,13.073,,VSX J205126.1+440523,AAVSO,STD,,,,
2455436.545394,14.015,0.010,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.135,Z,8.950,13.094,,VSX J205126.1+440523,AAVSO,STD,,,,
2455436.546053,14.013,0.010,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.133,Z,8.945,13.102,,VSX J205126.1+440523,AAVSO,STD,,,,
2455436.546713,13.992,0.009,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.131,Z,8.935,13.095,,VSX J205126.1+440523,AAVSO,STD,,,,
2455436.547373,14.021,0.010,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.129,Z,8.957,13.093,,VSX J205126.1+440523,AAVSO,STD,,,,
2455436.548032,14.092,0.010,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.127,Z,8.904,13.108,,VSX J205126.1+440523,AAVSO,STD,,,,
2455436.548681,13.998,0.010,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.126,Z,8.940,13.085,,VSX J205126.1+440523,AAVSO,STD,,,,
2455436.54934,14.027,0.010,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.124,Z,8.943,13.086,,VSX J205126.1+440523,AAVSO,STD,,,,
2455436.549977,14.030,0.010,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.122,Z,8.939,13.092,,VSX J205126.1+440523,AAVSO,STD,,,,
2455436.550637,14.002,0.010,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.121,Z,8.935,13.103,,VSX J205126.1+440523,AAVSO,STD,,,,
2455436.551285,14.056,0.010,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.119,Z,8.942,13.085,,VSX J205126.1+440523,AAVSO,STD,,,,
2455436.551944,14.014,0.010,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.117,Z,8.945,13.115,,VSX J205126.1+440523,AAVSO,STD,,,,
2455436.552593,14.014,0.010,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.116,Z,8.927,13.097,,VSX J205126.1+440523,AAVSO,STD,,,,
2455436.553264,14.043,0.011,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.114,Z,8.939,13.091,,VSX J205126.1+440523,AAVSO,STD,,,,
2455436.553912,14.000,0.010,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.112,Z,8.943,13.101,,VSX J205126.1+440523,AAVSO,STD,,,,
2455436.554583,13.994,0.010,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.111,Z,8.947,13.118,,VSX J205126.1+440523,AAVSO,STD,,,,
2455436.555243,14.025,0.010,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.109,Z,8.950,13.073,,VSX J205126.1+440523,AAVSO,STD,,,,
2455436.555891,14.049,0.010,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.108,Z,8.946,13.101,,VSX J205126.1+440523,AAVSO,STD,,,,
2455436.556551,14.041,0.010,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.106,Z,8.934,13.067,,VSX J205126.1+440523,AAVSO,STD,,,,
2455436.557188,14.048,0.011,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.105,Z,8.947,13.088,,VSX J205126.1+440523,AAVSO,STD,,,,
2455436.557847,14.040,0.011,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.103,Z,8.943,13.092,,VSX J205126.1+440523,AAVSO,STD,,,,
2455436.558507,14.002,0.010,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.102,Z,8.946,13.086,,VSX J205126.1+440523,AAVSO,STD,,,,
2455436.559155,14.043,0.010,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.100,Z,8.914,13.088,,VSX J205126.1+440523,AAVSO,STD,,,,
2455436.559815,13.996,0.010,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.099,Z,8.948,13.078,,VSX J205126.1+440523,AAVSO,STD,,,,
2455436.560475,14.048,0.010,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.097,Z,8.919,13.080,,VSX J205126.1+440523,AAVSO,STD,,,,
2455436.561134,14.052,0.010,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.096,Z,8.947,13.071,,VSX J205126.1+440523,AAVSO,STD,,,,
2455436.561782,14.021,0.010,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.094,Z,8.947,13.105,,VSX J205126.1+440523,AAVSO,STD,,,,
2455436.562431,14.034,0.010,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.093,Z,8.935,13.065,,VSX J205126.1+440523,AAVSO,STD,,,,
2455436.56309,13.999,0.010,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.091,Z,8.942,13.084,,VSX J205126.1+440523,AAVSO,STD,,,,
2455436.563808,14.048,0.010,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.090,Z,8.941,13.097,,VSX J205126.1+440523,AAVSO,STD,,,,
2455436.564479,14.045,0.010,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.088,Z,8.911,13.069,,VSX J205126.1+440523,AAVSO,STD,,,,
2455436.565139,14.059,0.011,,CV,BRIC,,000-BCM-653,3UC269-197727,2878GB,,0,1.087,Z,8.934,13.064,,VSX J205126.1+440523,AAVSO,STD,,,,
